t,mean_em,mean_exact,mean_analytic,var_em,var_exact,var_analytic,mean_err_em_bp,mean_err_exact_bp,var_err_em_rel,var_err_exact_rel
7.833333333333333,0.039978975944226815,0.03997306725230769,0.03994425944218235,0.00010204511068660158,9.99216108195303e-05,9.996036977314002e-05,0.34716502044465636,0.2880781012534056,0.020855674285648253,-0.0003877431996068189
7.916666666666666,0.04002786232729652,0.04002119370661853,0.03994653424460792,0.00010096039531947875,9.887147828940252e-05,9.996353843112697e-05,0.8132808268859759,0.7465946201060808,0.00997220490587772,-0.010924584692216193
8.0,0.040067413926579885,0.04006020767474541,0.03994871621111155,0.00010122595518126969,9.911767133268289e-05,9.996645373720975e-05,1.186977154683383,1.114914636338657,0.012599241015099865,-0.00849067234852727
8.083333333333332,0.040097669717896106,0.04009013823479191,0.03995080913037758,0.00010122302593628372,9.911674456076784e-05,9.996913594828815e-05,1.4686058751852555,1.3932910441433188,0.012542771087310174,-0.008526545512619435
8.166666666666666,0.04007088272012559,0.040064207383129706,0.03995281663647215,0.00010174645623918617,9.962658326809372e-05,9.997160370160968e-05,1.1806608365344529,1.113907466575581,0.017753566731548927,-0.0034511843437638632
8.25,0.0401221676203676,0.04011471480078525,0.03995474221515314,0.0001020880554351905,9.99572357104134e-05,9.997387414426984e-05,1.6742540521445803,1.5997258563211352,0.02114733783217938,-0.00016642781925630337
8.333333333333332,0.04011380544288329,0.04010682836252781,0.039956589209922774,0.0001023623431916584,0.00010022108427611036,9.997596305235805e-05,1.5721623296051368,1.5023915260503617,0.02386953890157156,0.0024518015757840975
8.416666666666666,0.040107757418999614,0.04010118925311478,0.03995836082783315,0.00010261440072663509,0.00010046433656107231,9.997788494057729e-05,1.4939659116646604,1.428284252816339,0.026370989820647246,0.004865592233563964
8.5,0.04008095717344422,0.04007520614121096,0.0399600601450548,0.00010286536441277249,0.00010071755391638969,9.997965316309894e-05,1.2089702838941756,1.1514599615616157,0.028862985201259156,0.007380509233083647
8.583333333333332,0.040075539363321186,0.0400701342085675,0.0399616901122181,0.00010296411386758046,0.00010082261018720925,9.99812800063538e-05,1.138492511030889,1.0844409634939989,0.029833923520854077,0.008414877073007898
8.666666666666666,0.040095412063216915,0.04008982080289329,0.03996325355953657,0.00010291701892670969,0.00010077554569631144,9.998277677440392e-05,1.321585036803477,1.265672433567247,0.029347476105074047,0.007929054858081095
8.75,0.04012016525289237,0.04011429560721911,0.03996475320172119,0.00010262352075935365,0.000100493257579766,9.998415386748842e-05,1.5541205117118595,1.4954240549792246,0.026397851957253585,0.005091843983120658
8.833333333333332,0.04011901018739884,0.04011340409113887,0.03996619164269411,0.00010266267110335553,0.00010052559507391715,9.998542085428926e-05,1.528185447047317,1.4721244844476122,0.026776406261947792,0.005402529838976212
8.916666666666666,0.04011328073236935,0.040108021092283626,0.03996757138011001,0.00010226540205738998,0.0001001547436471155,9.998658653841876e-05,1.4570935225933361,1.4044971217361257,0.02279121228021533,0.001681796674118173
9.0,0.04010925387932905,0.04010429167675133,0.03996889480969292,0.00010178021876178155,9.967972901995113e-05,9.998765901959134e-05,1.4035906963612983,1.3539686705840714,0.01792780988940821,-0.0030796800591148836
9.083333333333332,0.040148255571659394,0.04014269759830326,0.03997016422939608,0.00010130639092392391,9.921902330743609e-05,9.998864574990397e-05,1.780913422633132,1.7253336890717814,0.013178948110927974,-0.007697098372478156
9.166666666666666,0.04015136399432781,0.040145969634079216,0.03997138184339199,0.00010120363329843499,9.91101096609854e-05,9.998955358561684e-05,1.7998215093582153,1.7458779068722785,0.01214206553866237,-0.00879535804586228
9.25,0.040137015070581095,0.04013213511425951,0.0399725497658997,0.00010163834481304628,9.953440539971777e-05,9.999038883479387e-05,1.6446530468139375,1.5958534835981002,0.016481143812483848,-0.004560272646098855
9.333333333333332,0.04016376304818868,0.040158534955101244,0.039973670024855815,0.00010255857090686826,0.00010041638173772637,9.999115730113402e-05,1.900930233328657,1.8486493024542916,0.02567640654465282,0.004252620412340522
9.416666666666666,0.040134657352154116,0.04013023907563507,0.03997474456543575,0.00010316488602502752,0.00010100871605744449,9.99918643242981e-05,1.5991278671836224,1.5549451019931937,0.03173279868488635,0.010169344676367802
9.5,0.04016589584723622,0.04016101863719741,0.03997577525343126,0.00010242768113438297,0.00010028961094975808,9.999251481701125e-05,1.9012059380495856,1.8524338376615241,0.024353486076714243,0.002971183726007198
9.583333333333332,0.040160987294688956,0.04015641012408616,0.039976763878490126,0.00010258758157801517,0.00010043851991024867,9.999311329919871e-05,1.842234161988296,1.7964624559603515,0.025946469643897498,0.004454372869831771
9.666666666666666,0.04011291561801026,0.04010951004104578,0.03997771215722362,0.0001025527595887248,0.00010041144724433534,9.999366392939255e-05,1.352034607866384,1.317978838221573,0.025592578157144795,0.004178097876659472
9.75,0.04010025052077399,0.040097243592672895,0.03997862173618719,0.00010272670494897461,0.00010057765431042483,9.999417053362692e-05,1.2162878458679693,1.1862185648570112,0.027326937168089826,0.005835177927714198
9.833333333333332,0.04011938347403019,0.04011610778751737,0.03997949419473946,0.00010312130280681897,0.00010095824723787395,9.999463663202317e-05,1.3988927929073358,1.366135927779108,0.03126833878402721,0.009636622906054765
9.916666666666666,0.04012793680715534,0.04012462001649621,0.039980331047784555,0.00010350244601923242,0.0001013264089062293,9.999506546324933e-05,1.4760575937078357,1.4428896871165193,0.03507553637506386,0.013314091418533722
10.0,0.04010669635005391,0.04010395021931125,0.039981133748402564,0.00010277841079664171,0.00010062285030193651,9.999546000702376e-05,1.2556260165134252,1.2281647090868486,0.02783077141124681,0.006274187796812841
