hw_terminal,vasicek_terminal
0.05052533269993854,0.03642550697267242
0.06581096546149665,0.05171113973423053
0.057643452326183814,0.04354362659891769
0.04220923742856728,0.028109411701301164
0.08131565263791393,0.06721582691064783
0.04793700254691555,0.0338371768196494
0.07492706277005276,0.06082723704278662
0.06788937888591284,0.05378955315864674
0.04369732084633915,0.02959749511907305
0.06517275404787667,0.051072928320610576
0.07075811746950962,0.05665829174224353
0.0503210154817069,0.03622118975444079
0.04641305258146813,0.03231322685420202
0.060790297058013365,0.04669047133074726
0.06717299207754167,0.05307316635027554
0.052179127565324404,0.03807930183805829
0.03748433741105356,0.02338451168378745
0.05204056740484044,0.03794074167757433
0.056214450749538104,0.04211462502227197
0.05814667593662076,0.04404685020935463
0.057761008242808165,0.043661182515542046
0.04660690839715828,0.03250708266989217
0.051332771419402796,0.037232945692136685
0.07179369928493072,0.05769387355766461
0.04038148161294805,0.02628165588568194
0.05518141622471586,0.04108159049744974
0.04520347384167782,0.0311036481144117
0.04785457002820436,0.03375474430093825
0.05601416657087021,0.041914340843604105
0.04580553683445424,0.031705711107188145
0.04391109840067993,0.02981127267341381
0.04550887735063371,0.03140905162336761
0.06389895873998577,0.049799133012719654
0.05796695172640599,0.04386712599913986
0.06784124548462411,0.053741419757358015
0.06515872654071805,0.05105890081345194
0.04899055790927814,0.03489073218201204
0.047693394618684444,0.03359356889141832
0.051738908977758,0.0376390832504919
0.06345207511183011,0.049352249384564
0.03259290167071322,0.018493075943447103
0.05662606125900164,0.042526235531735526
0.056901974112297325,0.042802148385031207
0.06715811251526096,0.053058286787994846
0.06767007252951131,0.05357024680224524
0.051158205756630555,0.03705838002936444
0.06800425275248329,0.05390442702521716
0.05602297942703131,0.04192315369976518
0.047854119069281394,0.03375429334201529
0.035030670448137805,0.020930844720871696
0.05182567310949639,0.03772584738223027
0.03786145749895731,0.023761631771691202
0.056571755711725485,0.04247192998445937
0.06856173991918102,0.05446191419191489
0.051566655182439504,0.0374668294551734
0.06725506514172601,0.05315523941445991
0.047033295366016546,0.032933469638750434
0.045572565023183,0.031472739295916874
0.05708922859012404,0.04298940286285792
0.06325724274591017,0.04915741701864406
0.06681941524922622,0.05271958952196011
0.048423850815651974,0.034324025088385876
0.0557951737728831,0.041695348045616996
0.0432929781389858,0.02919315241171969
0.06819326480550662,0.0540934390782405
0.06176409363072939,0.047664267903463245
0.05519880013804437,0.041098974410778255
0.04458484039102433,0.030485014663758248
0.05707171169279916,0.04297188596553305
0.04428657137959595,0.03018674565232983
0.060570594862555165,0.04647076913528904
0.05618826199407167,0.04208843626680556
0.055103900581942006,0.04100407485467589
0.04824281635889332,0.034142990631627214
0.029976396299638285,0.015876570572372163
0.055607839728963666,0.041508014001697534
0.05062787197462123,0.036528046247355124
0.06590847752343315,0.05180865179616706
0.04467032254981803,0.03057049682255191
0.04532998137922737,0.031230155651961272
0.034527843184166226,0.020428017456900108
0.06588057683549176,0.05178075110822564
0.05045301544114754,0.03635318971388141
0.06988436428078555,0.055784538553519426
0.049909992002973524,0.03581016627570741
0.05740985770881655,0.04331003198155046
0.06419048968887435,0.05009066396160824
0.036206817812886385,0.022106992085620256
0.055373012208430154,0.04127318648116405
0.0445205663807615,0.0304207406534954
0.074973825755321,0.06087400002805489
0.056436310647309945,0.04233648492004381
0.0583815385148613,0.044281712787595205
0.05740415889477526,0.043304333167509125
0.04804127618420262,0.0339414504569365
0.048411241536149875,0.03431141580888376
0.04299523600494964,0.028895410277683515
0.05978066206628569,0.04568083633901961
0.0334697676840948,0.019369941956828684
0.05132007403742493,0.037220248310158806
0.05734075055072399,0.043240924823457885
0.05598758117252829,0.04188775544526217
0.04828968237633669,0.03418985664907057
0.056917022779758214,0.0428171970524921
0.05575454398139465,0.04165471825412853
0.050111540268034376,0.03601171454076828
0.04849914776454302,0.0343993220372769
0.05548790989200544,0.04138808416473933
0.06219579607154185,0.04809597034427575
0.0545889224482913,0.0404890967210252
0.06048100977956879,0.04638118405230267
0.06869015906791412,0.05459033334064803
0.05974606512698642,0.045646239399720304
0.07056452226780718,0.056464696540541086
0.056222689058741095,0.04212286333147498
0.04720061458259211,0.033100788855326004
0.06009299696702826,0.045993171239762154
0.044946436693046585,0.030846610965780476
